Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
161.txt,0.441860465116,0.712727272727,0.488372093023,0.684210526316,0.619047619048,0.30303030303,0.519518072289,0.627450980392,0.526315789474,0.833333333333,0.714285714286,0.176470588235,0.467532467532,0.848249027237,0.93359375,0.269406392694,3.47058823529,1.0,0.333333333333,4.125,1.0,0.194915254237,1.35294117647,0.647058823529,0.245283018868,1.625,0.75,0.336538461538,2.05882352941,0.941176470588,0.393617021277,2.3125,0.9375,0.195652173913,0.529411764706,0.294117647059,0.19512195122,0.5,0.3125,0.189189189189,0.411764705882,0.352941176471,0.294117647059,0.625,0.5,0.0909090909091,0.117647058824,0.117647058824,0.105263157895,0.125,0.125,0.214285714286,0.176470588235,0.176470588235,0.230769230769,0.1875,0.1875,0.434782608696,0.588235294118,0.588235294118,0.454545454545,0.625,0.5625,0.290322580645,1.05882352941,0.705882352941,0.285714285714,1.0,0.6875,0.588235294118,0.529411764706,4.0,9.5,0.891791223554,0.970406708257,0.990649508698,0.992367560506,0.739449944108,0.821827851336,0.798902454588,0.684767423457,0.0232558139535,0.0232558139535,0.0,0.0193798449612,0.0,0.0348837209302,0.0387596899225,0.00387596899225,0.015503875969,0.00387596899225,0.0232558139535,0.00387596899225,0.139534883721,0.0348837209302,0.00387596899225,0.031007751938,0.0348837209302,0.046511627907,0.0271317829457,0.00387596899225,0.0077519379845,0.0,0.0581395348837,0.00387596899225,0.062015503876,0.100775193798,0.509803921569,0.294573643411,0.391472868217
74.txt,0.557142857143,0.783850931677,0.466666666667,0.675213675214,0.80612244898,0.366071428571,0.539047619048,0.815789473684,0.72,0.9375,0.8,0.235294117647,0.544117647059,0.904306220096,0.975961538462,0.18023255814,4.42857142857,1.0,0.333333333333,7.83333333333,1.0,0.0769230769231,1.0,0.571428571429,0.16,2.0,0.666666666667,0.277108433735,3.28571428571,0.714285714286,0.522388059701,5.83333333333,0.833333333333,0.0833333333333,0.428571428571,0.285714285714,0.137931034483,0.666666666667,0.333333333333,0.136363636364,0.428571428571,0.428571428571,0.277777777778,0.833333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.142857142857,0.142857142857,0.1875,0.5,0.333333333333,0.473684210526,1.28571428571,0.714285714286,0.6875,1.83333333333,0.833333333333,0.211538461538,1.57142857143,0.571428571429,0.348837209302,2.5,0.833333333333,1.14285714286,0.857142857143,0,0,0.864896808335,0.974193863004,0,0,0.728103655625,0.86896303633,0,0,0.0333333333333,0.0190476190476,0.00952380952381,0.047619047619,0.0047619047619,0.00952380952381,0.052380952381,0.0142857142857,0.0142857142857,0.0142857142857,0.0333333333333,0.0142857142857,0.0666666666667,0.0190476190476,0.0,0.0190476190476,0.0380952380952,0.0666666666667,0.0333333333333,0.0142857142857,0.0238095238095,0.0,0.0714285714286,0.0238095238095,0.0809523809524,0.0904761904762,0.5,0.157142857143,0.233333333333
60.txt,0.485436893204,0.699363057325,0.470873786408,0.7,0.721649484536,0.302752293578,0.462666666667,0.697674418605,0.71875,0.9,0.75,0.108695652174,0.386363636364,0.868292682927,0.970588235294,0.155172413793,1.28571428571,0.761904761905,0.308641975309,2.5,0.85,0.0659340659341,0.285714285714,0.238095238095,0.141176470588,0.6,0.35,0.235294117647,0.952380952381,0.714285714286,0.455696202532,1.8,0.85,0.0512820512821,0.0952380952381,0.0952380952381,0.166666666667,0.3,0.25,0.1,0.142857142857,0.142857142857,0.185185185185,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.05,0.05,0.41935483871,0.619047619048,0.571428571429,0.689655172414,1.0,0.8,0.217391304348,0.714285714286,0.619047619048,0.40625,1.3,0.85,0.0952380952381,0.190476190476,2.25,0.75,0.8284746659,0.894011756441,0.869329321821,0.883496729857,0.715358678397,0.836699659883,0.661094599255,0.696657779976,0.0291262135922,0.0145631067961,0.0,0.0145631067961,0.0145631067961,0.0194174757282,0.0194174757282,0.00485436893204,0.00485436893204,0.0145631067961,0.00485436893204,0.00485436893204,0.0533980582524,0.00485436893204,0.0,0.00485436893204,0.0194174757282,0.0145631067961,0.00485436893204,0.0,0.0145631067961,0.00485436893204,0.0533980582524,0.0,0.0242718446602,0.0388349514563,0.186046511628,0.218446601942,0.252427184466
48.txt,0.670103092784,0.7775,0.525773195876,0.615384615385,0.78431372549,0.565217391304,0.565217391304,0.791666666667,0.736842105263,0.833333333333,1.0,0.333333333333,0.621621621622,0.979166666667,1.0,0.132530120482,1.1,0.7,0.205479452055,1.66666666667,0.888888888889,0.0434782608696,0.2,0.1,0.102564102564,0.444444444444,0.222222222222,0.236842105263,0.9,0.6,0.314285714286,1.22222222222,0.666666666667,0.0416666666667,0.1,0.1,0.1,0.222222222222,0.222222222222,0.0625,0.1,0.1,0.142857142857,0.222222222222,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.5,0.5,0.555555555556,0.555555555556,0.555555555556,0.1875,0.6,0.6,0.25,0.777777777778,0.777777777778,0.1,0.2,0,0,0.760783519429,0.905721373277,0,0,0.577025176179,0.736936580556,0,0,0.0515463917526,0.0412371134021,0.0,0.0103092783505,0.0103092783505,0.0309278350515,0.0515463917526,0.0103092783505,0.0,0.0103092783505,0.0103092783505,0.020618556701,0.0927835051546,0.020618556701,0.0,0.020618556701,0.0412371134021,0.0309278350515,0.0103092783505,0.020618556701,0.020618556701,0.0103092783505,0.0618556701031,0.020618556701,0.0515463917526,0.134020618557,0.541666666667,0.20618556701,0.340206185567
203.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.txt,0.556701030928,0.665416666667,0.556701030928,0.703703703704,0.703703703704,0.372093023256,0.372093023256,0.740740740741,0.6875,0.833333333333,0.6,0.230769230769,0.575,0.864583333333,0.957894736842,0.218390804598,2.11111111111,0.777777777778,0.379746835443,3.75,0.875,0.18,1.0,0.666666666667,0.266666666667,1.5,0.625,0.27027027027,1.11111111111,0.777777777778,0.529411764706,2.25,0.875,0.115384615385,0.333333333333,0.333333333333,0.25,0.75,0.375,0.133333333333,0.222222222222,0.111111111111,0.285714285714,0.5,0.375,0.2,0.111111111111,0.111111111111,0.25,0.125,0.125,0.25,0.111111111111,0.111111111111,0.0,0.0,0.0,0.181818181818,0.222222222222,0.222222222222,0.8,1.0,0.625,0.135135135135,0.555555555556,0.444444444444,0.411764705882,1.75,0.625,0.444444444444,0.222222222222,0,0,0.866809811072,0.936845067658,0,0,0.71407986332,0.795829284294,0,0,0.0618556701031,0.0515463917526,0.0,0.0103092783505,0.0103092783505,0.0412371134021,0.020618556701,0.0,0.0103092783505,0.020618556701,0.0103092783505,0.0103092783505,0.0927835051546,0.0,0.0,0.0,0.0515463917526,0.020618556701,0.0103092783505,0.0103092783505,0.0,0.0,0.0618556701031,0.0103092783505,0.0618556701031,0.0,0.0,0.278350515464,0.278350515464
213.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.txt,0.5,0.779672131148,0.456896551724,0.655172413793,0.716981132075,0.325396825397,0.493246753247,0.744186046512,0.675675675676,0.846153846154,0.75,0.2,0.578125,0.904761904762,0.986956521739,0.179245283019,3.16666666667,0.916666666667,0.324742268041,5.72727272727,1.0,0.0485436893204,0.416666666667,0.333333333333,0.0824742268041,0.727272727273,0.454545454545,0.293577981651,2.66666666667,0.916666666667,0.556701030928,4.90909090909,1.0,0.0243902439024,0.0833333333333,0.0833333333333,0.0789473684211,0.272727272727,0.181818181818,0.108108108108,0.333333333333,0.333333333333,0.147058823529,0.454545454545,0.454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.666666666667,0.583333333333,0.7,1.27272727273,0.909090909091,0.0862068965517,0.416666666667,0.333333333333,0.230769230769,1.09090909091,0.727272727273,0.166666666667,1.0,1.0,0.0,0.811911775361,0.918563020718,0,0,0.701462434915,0.818535397915,-0.0161293151777,0,0.0689655172414,0.0474137931034,0.0,0.0344827586207,0.0258620689655,0.0431034482759,0.051724137931,0.00431034482759,0.0344827586207,0.0431034482759,0.0301724137931,0.0215517241379,0.125,0.0474137931034,0.00862068965517,0.0387931034483,0.0689655172414,0.051724137931,0.0301724137931,0.0172413793103,0.00862068965517,0.0301724137931,0.10775862069,0.0172413793103,0.0991379310345,0.103448275862,0.558139534884,0.23275862069,0.336206896552
64.txt,0.638095238095,0.795527950311,0.585714285714,0.716417910448,0.780487804878,0.459770114943,0.534736842105,0.759259259259,0.810810810811,0.8,0.8,0.333333333333,0.676470588235,0.956937799043,0.990384615385,0.156424581006,2.54545454545,0.818181818182,0.225609756098,3.7,0.9,0.107142857143,1.09090909091,0.454545454545,0.150943396226,1.6,0.6,0.205882352941,1.27272727273,0.727272727273,0.322033898305,1.9,0.9,0.125,0.545454545455,0.454545454545,0.2,0.9,0.6,0.0882352941176,0.272727272727,0.272727272727,0.09375,0.3,0.3,0.0434782608696,0.0909090909091,0.0909090909091,0.136363636364,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.384615384615,0.454545454545,0.363636363636,0.636363636364,0.7,0.5,0.157894736842,0.818181818182,0.636363636364,0.25,1.3,0.8,0.727272727273,0.636363636364,0,0,0.777500346683,0.973514967752,0,0,0.771212573152,0.839630500436,0,0,0.047619047619,0.047619047619,0.0,0.00952380952381,0.00952380952381,0.0571428571429,0.0190476190476,0.0,0.0190476190476,0.0285714285714,0.0333333333333,0.0047619047619,0.0714285714286,0.0285714285714,0.00952380952381,0.0190476190476,0.0571428571429,0.0333333333333,0.0238095238095,0.0047619047619,0.0,0.00952380952381,0.0809523809524,0.0047619047619,0.0857142857143,0.052380952381,0.203703703704,0.180952380952,0.233333333333
70.txt,0.39453125,0.63845410628,0.48046875,0.752475247525,0.617886178862,0.210526315789,0.339047619048,0.539682539683,0.714285714286,0.611111111111,0.857142857143,0.131578947368,0.383838383838,0.823529411765,0.968503937008,0.245283018868,2.88888888889,0.944444444444,0.405940594059,4.82352941176,1.0,0.0982142857143,0.611111111111,0.5,0.214953271028,1.35294117647,0.705882352941,0.403846153846,2.33333333333,0.944444444444,0.616161616162,3.58823529412,1.0,0.148148148148,0.444444444444,0.333333333333,0.320754716981,1.0,0.647058823529,0.111111111111,0.166666666667,0.166666666667,0.2,0.294117647059,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.833333333333,0.722222222222,0.826086956522,1.11764705882,0.882352941176,0.298701298701,1.27777777778,0.888888888889,0.48,2.11764705882,1.0,0.5,0.277777777778,1.0,0.0,0.892529964286,0.971443967028,0.65342819117,0.972669864638,0.740381018317,0.839082629467,0.686930939222,0.72191464706,0.0625,0.05859375,0.00390625,0.0234375,0.0,0.05859375,0.03515625,0.0,0.01171875,0.01171875,0.02734375,0.00390625,0.11328125,0.015625,0.0078125,0.0078125,0.0703125,0.02734375,0.01953125,0.00390625,0.015625,0.0,0.08984375,0.01171875,0.08984375,0.11328125,0.460317460317,0.265625,0.375
58.txt,0.45390070922,0.69313304721,0.468085106383,0.765625,0.742424242424,0.22,0.407326732673,0.757575757576,0.685714285714,0.909090909091,0.846153846154,0.153846153846,0.528846153846,0.843416370107,0.960714285714,0.244131455399,3.25,0.8125,0.346153846154,4.2,0.866666666667,0.0695652173913,0.5,0.4375,0.105263157895,0.666666666667,0.533333333333,0.424242424242,2.625,0.75,0.586206896552,3.4,0.866666666667,0.107142857143,0.375,0.3125,0.145833333333,0.466666666667,0.333333333333,0.0322580645161,0.0625,0.0625,0.08,0.133333333333,0.133333333333,0.047619047619,0.0625,0.0625,0.0588235294118,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.590909090909,0.8125,0.6875,0.714285714286,1.0,0.8,0.246753246753,1.1875,0.6875,0.323529411765,1.46666666667,0.8,0.5,0.3125,2.0,4.0,0.838376635213,0.839404428354,0.989018221818,0.950701433311,0.65605025139,0.786379589517,0.715260815713,0.773738674757,0.0248226950355,0.00709219858156,0.00709219858156,0.0177304964539,0.0106382978723,0.0106382978723,0.0212765957447,0.0141843971631,0.0106382978723,0.0177304964539,0.0106382978723,0.0,0.117021276596,0.00354609929078,0.0,0.00354609929078,0.0354609929078,0.0460992907801,0.0212765957447,0.0,0.0177304964539,0.0106382978723,0.0567375886525,0.00709219858156,0.0531914893617,0.0283687943262,0.121212121212,0.191489361702,0.216312056738
159.txt,0.556179775281,0.777829457364,0.578651685393,0.727272727273,0.699029126214,0.386666666667,0.491538461538,0.620689655172,0.888888888889,0.947368421053,0.7,0.571428571429,0.609375,0.926553672316,0.988636363636,0.165413533835,3.66666666667,0.666666666667,0.267326732673,5.4,0.8,0.129411764706,1.83333333333,0.5,0.140625,1.8,0.6,0.2,1.66666666667,0.666666666667,0.447368421053,3.4,0.8,0.152173913043,1.16666666667,0.5,0.151515151515,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.166666666667,0.166666666667,0.0769230769231,0.2,0.2,0.111111111111,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6,0.6,0.137254901961,1.16666666667,0.5,0.216216216216,1.6,0.8,1.66666666667,0.0,2.25,0.25,0.949847539156,0.99233972572,0.858227107635,0.85363326237,0.650255251129,0.737182230589,0.817573338019,0.886187028884,0.0505617977528,0.0280898876404,0.0112359550562,0.00561797752809,0.0168539325843,0.0224719101124,0.0280898876404,0.0112359550562,0.0112359550562,0.0280898876404,0.0224719101124,0.00561797752809,0.0955056179775,0.0112359550562,0.00561797752809,0.00561797752809,0.0505617977528,0.0449438202247,0.0224719101124,0.00561797752809,0.0168539325843,0.00561797752809,0.0674157303371,0.0168539325843,0.061797752809,0.0112359550562,0.0344827586207,0.252808988764,0.252808988764
165.txt,0.459459459459,0.699264705882,0.443243243243,0.647058823529,0.670731707317,0.300970873786,0.430740740741,0.85,0.620689655172,0.714285714286,0.578947368421,0.205128205128,0.413793103448,0.923913043478,0.994535519126,0.242647058824,4.71428571429,1.0,0.324561403509,6.16666666667,1.0,0.0704225352113,0.714285714286,0.428571428571,0.152542372881,1.5,0.833333333333,0.393939393939,3.71428571429,1.0,0.5,4.66666666667,1.0,0.0,0.0,0.0,0.0714285714286,0.166666666667,0.166666666667,0.08,0.285714285714,0.285714285714,0.136363636364,0.5,0.333333333333,0.0833333333333,0.142857142857,0.142857142857,0.2,0.333333333333,0.333333333333,0.117647058824,0.285714285714,0.285714285714,0.230769230769,0.5,0.5,0.470588235294,1.14285714286,0.714285714286,0.571428571429,1.33333333333,0.833333333333,0.235294117647,1.14285714286,0.714285714286,0.333333333333,1.5,0.833333333333,0.0,0.571428571429,2.0,6.0,0.903030850421,0.990936335281,0.998998843853,0,0.731417295284,0.844522412431,0.740266516742,0,0.0540540540541,0.0378378378378,0.00540540540541,0.027027027027,0.0108108108108,0.0540540540541,0.0540540540541,0.0,0.0162162162162,0.0216216216216,0.0324324324324,0.00540540540541,0.0486486486486,0.00540540540541,0.0,0.00540540540541,0.0648648648649,0.0702702702703,0.0486486486486,0.00540540540541,0.0162162162162,0.0,0.113513513514,0.0108108108108,0.0918918918919,0.140540540541,1.3,0.248648648649,0.378378378378
171.txt,0.435643564356,0.708496732026,0.569306930693,0.704545454545,0.539130434783,0.333333333333,0.452631578947,0.538461538462,0.526315789474,0.6,0.642857142857,0.384615384615,0.516666666667,0.850746268657,0.94,0.287671232877,5.25,1.0,0.367647058824,7.14285714286,1.0,0.255555555556,2.875,0.875,0.282352941176,3.42857142857,1.0,0.305084745763,2.25,0.875,0.462962962963,3.57142857143,1.0,0.255813953488,1.375,0.875,0.238095238095,1.42857142857,0.857142857143,0.266666666667,1.0,0.625,0.321428571429,1.28571428571,0.857142857143,0.181818181818,0.25,0.25,0.3,0.428571428571,0.428571428571,0.0909090909091,0.125,0.125,0.111111111111,0.142857142857,0.142857142857,0.1,0.125,0.125,0.222222222222,0.285714285714,0.285714285714,0.224489795918,1.375,0.875,0.212765957447,1.42857142857,0.857142857143,2.0,2.125,0,0,0.834879964719,0.977713885267,0,0,0.825034670191,0.872035604969,0,0,0.0247524752475,0.00990099009901,0.0148514851485,0.0148514851485,0.0,0.019801980198,0.0445544554455,0.0,0.0346534653465,0.0247524752475,0.0346534653465,0.00990099009901,0.10396039604,0.029702970297,0.0049504950495,0.0247524752475,0.049504950495,0.0742574257426,0.0445544554455,0.0,0.00990099009901,0.00990099009901,0.0891089108911,0.0148514851485,0.10396039604,0.0544554455446,0.211538461538,0.351485148515,0.40099009901
170.txt,0.621848739496,0.743714285714,0.647058823529,0.797297297297,0.766233766234,0.404761904762,0.404761904762,0.770833333333,0.733333333333,0.857142857143,0.857142857143,0.333333333333,0.672413793103,0.940677966102,0.991452991453,0.12037037037,1.44444444444,0.777777777778,0.278481012658,2.75,1.0,0.0138888888889,0.111111111111,0.111111111111,0.12,0.75,0.375,0.27027027027,1.11111111111,0.666666666667,0.433333333333,1.625,0.875,0.0227272727273,0.111111111111,0.111111111111,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.125,0.125,0.333333333333,0.333333333333,0.333333333333,0.5,0.375,0.375,0.0980392156863,0.555555555556,0.555555555556,0.216216216216,1.0,0.625,0.111111111111,0.111111111111,0.0,0.0,0.703767839126,0.869755556888,0,0,0.630207559783,0.75519101512,0.0455579184049,0,0.0420168067227,0.0336134453782,0.0,0.0,0.00840336134454,0.0336134453782,0.0168067226891,0.0252100840336,0.0,0.00840336134454,0.00840336134454,0.00840336134454,0.100840336134,0.0168067226891,0.0,0.0168067226891,0.0504201680672,0.0168067226891,0.00840336134454,0.00840336134454,0.0252100840336,0.0,0.0588235294118,0.00840336134454,0.0588235294118,0.100840336134,0.25,0.27731092437,0.36974789916
164.txt,0.653846153846,0.815061728395,0.6,0.647058823529,0.705128205128,0.596153846154,0.613333333333,0.609756097561,0.9,0.75,0.833333333333,0.545454545455,0.588235294118,0.937984496124,0.984375,0.206349206349,6.5,1.0,0.375,6.0,1.0,0.189189189189,3.5,1.0,0.272727272727,3.0,1.0,0.259259259259,3.5,1.0,0.6,3.0,1.0,0.210526315789,2.0,1.0,0.4,2.0,1.0,0.0833333333333,0.5,0.5,0.5,1.0,1.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0,0.0,0.0,0.217391304348,2.5,1.0,0.4,2.0,1.0,4.0,3.0,4.0,3.0,0.948850781102,0.933403024526,0.948850781102,0.933403024526,0.857377072204,0.777117774065,0.857377072204,0.777117774065,0.0230769230769,0.0153846153846,0.00769230769231,0.0153846153846,0.0,0.0153846153846,0.00769230769231,0.00769230769231,0.00769230769231,0.0230769230769,0.0307692307692,0.00769230769231,0.0692307692308,0.00769230769231,0.0,0.00769230769231,0.0230769230769,0.0307692307692,0.0230769230769,0.0,0.0,0.0,0.0461538461538,0.00769230769231,0.0461538461538,0.0461538461538,0.146341463415,0.246153846154,0.276923076923
158.txt,0.446280991736,0.71481865285,0.487603305785,0.657407407407,0.601694915254,0.314516129032,0.468,0.524590163934,0.714285714286,0.842105263158,0.583333333333,0.228571428571,0.413043478261,0.829875518672,0.95,0.20942408377,2.85714285714,0.714285714286,0.321637426901,4.23076923077,0.923076923077,0.12037037037,0.928571428571,0.428571428571,0.247422680412,1.84615384615,0.615384615385,0.309523809524,1.85714285714,0.642857142857,0.413333333333,2.38461538462,0.846153846154,0.178571428571,0.714285714286,0.357142857143,0.288461538462,1.15384615385,0.615384615385,0.08,0.142857142857,0.142857142857,0.0909090909091,0.153846153846,0.153846153846,0.0,0.0,0.0,0.125,0.153846153846,0.153846153846,0.0,0.0,0.0,0.333333333333,0.230769230769,0.230769230769,0.4,0.571428571429,0.5,0.473684210526,0.692307692308,0.615384615385,0.232876712329,1.21428571429,0.571428571429,0.338235294118,1.76923076923,0.769230769231,0.714285714286,0.214285714286,2.66666666667,0.666666666667,0.859718271628,0.874467781525,0.944898480703,0.915631464136,0.741899595975,0.837902923136,0.739593318565,0.800094236538,0.0413223140496,0.0371900826446,0.00413223140496,0.0206611570248,0.00413223140496,0.0330578512397,0.0371900826446,0.00413223140496,0.00826446280992,0.0123966942149,0.0247933884298,0.0165289256198,0.136363636364,0.0289256198347,0.0123966942149,0.0165289256198,0.0495867768595,0.0330578512397,0.00826446280992,0.0165289256198,0.0123966942149,0.00413223140496,0.0661157024793,0.0206611570248,0.0702479338843,0.115702479339,0.459016393443,0.309917355372,0.413223140496
59.txt,0.468899521531,0.704875,0.593301435407,0.734693877551,0.58064516129,0.329411764706,0.410555555556,0.568181818182,0.6,0.68,0.615384615385,0.307692307692,0.5,0.927884615385,0.990338164251,0.230769230769,3.0,0.916666666667,0.387755102041,5.18181818182,1.0,0.176470588235,1.5,0.666666666667,0.319587628866,2.81818181818,0.909090909091,0.293103448276,1.41666666667,0.833333333333,0.509433962264,2.45454545455,1.0,0.138888888889,0.416666666667,0.333333333333,0.314285714286,1.0,0.636363636364,0.2,0.583333333333,0.5,0.34375,1.0,0.909090909091,0.0952380952381,0.166666666667,0.166666666667,0.15,0.272727272727,0.272727272727,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.363636363636,0.363636363636,0.125,0.0833333333333,0.0833333333333,0.5,0.272727272727,0.181818181818,0.136363636364,0.5,0.416666666667,0.341463414634,1.27272727273,0.727272727273,0.416666666667,1.41666666667,0,0,0.914473202972,0.987951591417,0,0,0.747129419943,0.867253629177,0,0,0.0526315789474,0.0430622009569,0.00956937799043,0.0,0.00956937799043,0.0430622009569,0.0143540669856,0.0,0.00956937799043,0.0382775119617,0.0526315789474,0.00478468899522,0.0909090909091,0.0143540669856,0.00956937799043,0.00478468899522,0.0574162679426,0.0287081339713,0.0143540669856,0.00478468899522,0.0,0.0239234449761,0.0956937799043,0.0143540669856,0.1004784689,0.0382775119617,0.181818181818,0.33014354067,0.363636363636
71.txt,0.539267015707,0.760985915493,0.607329842932,0.679611650485,0.603448275862,0.453333333333,0.578461538462,0.734693877551,0.461538461538,0.619047619048,0.857142857143,0.357142857143,0.650793650794,0.905263157895,0.968253968254,0.252631578947,6.0,1.0,0.311688311688,8.0,1.0,0.262295081967,4.0,1.0,0.3,5.0,1.0,0.222222222222,2.0,1.0,0.357142857143,3.33333333333,1.0,0.153846153846,1.0,1.0,0.130434782609,1.0,1.0,0.333333333333,1.75,0.75,0.5,3.0,1.0,0.333333333333,0.75,0.75,0.333333333333,0.666666666667,0.666666666667,0.2,0.25,0.25,0.0,0.0,0.0,0.285714285714,0.5,0.5,0.833333333333,1.66666666667,1.0,0.181818181818,1.5,1.0,0.275862068966,2.66666666667,1.0,2.25,3.0,2.25,3.5,0.966068034092,0.968224021422,0.847300681562,0.921168630805,0.829421496247,0.864867608655,0.931349434709,0.950177799165,0.020942408377,0.0104712041885,0.00523560209424,0.00523560209424,0.00523560209424,0.020942408377,0.00523560209424,0.0,0.00523560209424,0.0261780104712,0.0314136125654,0.0,0.0523560209424,0.0104712041885,0.0104712041885,0.0,0.0261780104712,0.0366492146597,0.0157068062827,0.0,0.00523560209424,0.020942408377,0.0575916230366,0.00523560209424,0.0575916230366,0.00523560209424,0.0204081632653,0.314136125654,0.314136125654
