filename,basic_ntokens,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,simple_ttr_fw,root_ttr_fw,log_ttr_fw,maas_ttr_aw,mattr50_aw,mattr50_fw,hdd42_cw,hdd42_fw,mtld_original_aw,mtld_original_cw,mtld_original_fw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_bi_fw,mtld_ma_wrap_cw
174.txt,0.36009174311926606,0.4330477356181146,0.32710544140889586,0.26442307692307687,0.3909370199692781,0.2781639762784885,0.5741972878783197,0.41206673133687177,0.5602487619904368,0.5113033474861706,0.41982565687789886,0.7787471643622139,0.8041500528669272,0.28228405576609106,0.04525522217181864,0.30496225730864024,0.32603908761201983,0.24970360114389006,0.26288801017358765,0.09367926203891605
148.txt,0.3623853211009174,0.36625729466074364,0.4415115252776125,0.1982228298017772,0.1839773130095712,0.2948146492098314,0.5752026776734838,0.42525904116997904,0.6518819471119761,0.42704572803850804,0.3281580538942275,0.7174778757637973,0.765877650642579,0.28476007077549126,0.07580278422243265,0.11587570221479321,0.3074656774551339,0.20807923935710582,0.10985910454094322,0.10786776908513276
149.txt,0.20642201834862384,0.7843238587424635,0.5342608116395966,0.6534954407294832,0.9444168734491312,0.40984943810474245,0.49216932033365524,0.4888934406866956,0.21059376950625003,0.7864280855961929,0.3767611196977505,0.9797859855188931,0.7868448574408985,0.7969387988357319,0.6070977253580455,0.16034559508852964,0.5585574200328101,0.0,0.21894706161443833,0.33576700261883974
175.txt,0.4862385321100917,0.8136790834876861,0.7790341398336407,0.20640956002172728,0.2081689487119982,0.21676461984416145,0.4376367762171236,0.3210686401437792,0.5488318524179643,0.6846384830797272,0.3717316846986094,0.7762898731181962,0.7446928253464149,0.361191959956494,0.11174270578543703,0.13771369748035367,0.4599296928947412,0.32633186165887557,0.186977767842903,0.149116291444267
161.txt,0.4610091743119267,0.5476048499304311,0.3591946299103672,0.2806122448979592,0.4559553349875931,0.2507831821929101,0.6402950163570407,0.408855455647239,0.4683072957926408,0.6523685037316331,0.4605255023183925,0.8679153112357348,0.8384022554034282,0.510377736079684,0.1338161438252799,0.22791330907568774,0.403727991854346,0.31793604297550476,0.17022073430167872,0.18891663054824706
74.txt,0.3348623853211009,0.41749723145071993,0.29844254469560916,0.5039883973894127,0.7187758478081057,0.4332102502996252,0.8828108057881163,0.601224879547889,0.28298464427715436,0.8152340065697457,0.7250607198056966,0.9093262965775595,0.9381056284726901,0.7446395772973512,0.30587264813254705,0.6227890125737887,0.5984257727400327,0.0,0.5759645606820987,0.36036822474406793
60.txt,0.29357798165137616,0.5445305770887168,0.26051002092607023,0.36312849162011174,0.665264142122487,0.2736985685378101,0.4814743115374436,0.38049836111468105,0.48573747914711823,0.520336943441637,0.38281602351331556,0.8793537458574832,0.7694781452251577,0.28251342388097744,0.22897772071371486,0.16512996429569426,0.3270762889572399,0.13269590555541458,0.1242714610324348,0.2616605519708448
48.txt,0.09174311926605506,0.3934108527131781,0.5760732832306552,0.7927786499215069,0.7569392348087021,0.7834295136026381,0.7316166897644836,0.8259147766022421,0.17119588540865865,0.8532462323076053,0.6982225656877896,0.8549299505991999,0.9277146108324243,0.7808119066914654,0.1671944192426501,0.43075418681621847,0.5193549353183041,0.08118859537359495,0.31193990721815357,0.15824976296785137
217.txt,0.07798165137614678,0.6012258878673156,0.44110342262892965,0.3697478991596638,0.5344376634699217,0.3075845012366036,0.07314574866294299,0.22126346537473474,0.8277329324677738,0.2212862682176766,0.03516228748068018,0.0,0.5625534837019557,0.10356333282823049,0.05068660729408267,0.04063025828755684,0.21301536862035628,0.11998944128428257,0.0637168967691733,0.05145666259863546
207.txt,0.38761467889908263,0.5590313507580436,0.32964038670744467,0.38636363636363635,0.6346502355926058,0.3018331938352328,0.6682233125096984,0.455568240368907,0.3847445216597645,0.7695512346851905,0.526743318128698,0.9040706823050875,0.8472076622215637,0.7439845948074876,0.28708350761846974,0.4441139703856879,0.5386062496793235,0.0,0.4244606403122424,0.3948099357193874
64.txt,0.3211009174311927,0.6444444444444444,0.6851498748727747,0.632011967090501,0.6706989247311828,0.5551073892480582,0.9345167212287269,0.6984259714164129,0.15405758099111772,0.791342519618311,0.5361091324507752,0.8851727795791927,0.9526343441413331,0.9163611003726153,0.34182352328940385,0.3965640411558736,0.5751431145168672,0.1666754105022626,0.3020901351927505,0.35391723760900806
70.txt,0.44036697247706424,0.5918367346938775,0.295262147072187,0.14991181657848307,0.358198924731183,0.13844911418813216,0.36318652033862175,0.23111449896228997,0.6588844021022007,0.3808602230575502,0.20922688704539016,0.7911823236300715,0.7069741169483694,0.18839811565722248,0.06213014059382946,0.14327490165059031,0.2834699635931655,0.2335528685926211,0.12723753580496888,0.09052356955797158
58.txt,0.5137614678899083,0.843472868217054,0.33952667337178544,0.2597402597402596,0.629032258064516,0.11223504063848189,0.36117241089427776,0.20888429288690835,0.46440795390960726,0.5039668594187645,0.2576946229561541,0.9075226266827976,0.6875925723465798,0.2627242422586089,0.3688765040070854,0.10071117083724601,0.33412390392812513,0.0,0.12154067297406257,0.5079755574954369
159.txt,0.2775229357798165,0.6789601440764232,0.6545850026516566,0.5191029900332226,0.5878557874762809,0.44295420303038907,0.6483700525163107,0.5573400290376389,0.30643937282151373,0.7091270190680266,0.47359635564955727,0.8455793219407898,0.8362230547483103,0.5759958462528544,0.2345657010779168,0.2723243789806712,0.4373709709067894,0.46794400086827675,0.21477605921113518,0.31625968060424703
165.txt,0.2958715596330275,0.22480620155038755,0.09163718923258335,0.30952380952380965,0.5388683236382867,0.3212467179782053,0.6388609611387865,0.46291239279044083,0.5557668444637658,0.6872433653925631,0.6742892470744093,0.8107807891597394,0.8792271507543572,0.3588356641094378,0.10290673208994695,0.41918084709773107,0.4364863184251472,0.2664428289746815,0.5885832431644686,0.1504109093605634
171.txt,0.3440366972477064,0.6398330351818724,0.6486083917733529,0.255863539445629,0.2603453893776475,0.2865913389263373,0.45779165426008284,0.3828059938492898,0.5857275260586656,0.5681487111280028,0.3208620337697943,0.7175826250639186,0.7873538259634429,0.357279035671503,0.0689344783474942,0.32451265551603437,0.387693795825192,0.2594830238979765,0.23970591367046612,0.09711029828480824
170.txt,0.1146788990825688,0.6309077269317327,0.5859333957780517,0.601131541725601,0.7123655913978493,0.49537868064521157,0.3935953330115096,0.5218695159839912,0.3850917762272659,0.6089049338146804,0.3158578052550234,0.8476731292931307,0.7577690240130754,0.49740981965652087,0.16652020823882663,0.21798294168593546,0.427534932463677,0.0,0.2376442802585641,0.19307991429251645
164.txt,0.17660550458715596,0.3170343868018286,0.6473403279521339,0.5915178571428571,0.43061955965181786,0.7169332234130255,0.8850130051043199,0.8048126166788028,0.3137868118438803,0.6904903349632143,0.6772256568778978,0.7268522463592044,0.9757801246220448,0.508737910368088,0.04733402529208987,0.5287658378301172,0.4458825037240525,0.22602002856504683,0.2990676815959453,0.07639983221286292
158.txt,0.42431192660550465,0.551797040169133,0.41453957162155475,0.28450363196125905,0.4161609709358034,0.26793075020610063,0.6126977009470655,0.4148264072630887,0.48642422734861607,0.6681338764583613,0.4534042629668229,0.8537325887462954,0.8024711163454239,0.5577414313076239,0.11827158930450545,0.2607170074224989,0.46632142457910564,0.4134867505214379,0.2183937731998441,0.189962135646943
59.txt,0.3440366972477064,0.799568448813234,0.6305737063160153,0.3198294243070362,0.43515470704410797,0.24329152626481726,0.37646231647092887,0.3200730319738634,0.4992121836595366,0.579264044588004,0.2205735874978545,0.8099578966490277,0.7037264763515289,0.3895558938150965,0.11500118808459166,0.18864818349122614,0.38194672466766705,0.40117656775755867,0.11717381821178996,0.1899671065950386
71.txt,0.30275229357798167,0.2815993472052225,0.6855647144318311,0.3981264637002341,0.19424964936886413,0.5956188905900364,0.9735257333139133,0.7335650602766375,0.43260568942637184,0.6448623309445563,0.7048531684698607,0.6901388368557336,1.0,0.4392139556625073,0.05411185276391681,0.5837880867930638,0.4425170726045152,0.20554360412216116,0.46486075755083756,0.05488522304993047
65.txt,0.768348623853211,0.6712298642036396,0.3845357435742054,0.06846780162842336,0.21545201115093593,0.08382404899305151,0.48656852029249253,0.22909816116411186,0.5939199669443018,0.42470728127778457,0.2894869507617579,0.8353885236689983,0.7665172045089513,0.22895164324821593,0.07024899222716588,0.17619538251430567,0.2751474916043085,0.26079758602862146,0.1397656763821894,0.13024049629610032
206.txt,0.47247706422018354,0.7697909325816301,0.49934856310503917,0.3863257365202889,0.6117908787541715,0.25443160091912104,0.6130457415583588,0.4044053146397877,0.3365752701080395,0.8140794223826726,0.41733485652846025,0.9225323573845208,0.8566983527846597,0.7640675116572695,0.369372475320243,0.3551586893924441,0.6504405007740632,0.0,0.30735523625247996,0.5060161681226311
212.txt,0.21559633027522934,0.5937189425561518,0.3631628529830817,0.43842364532019695,0.6956989247311827,0.3276446341108578,0.41859846013935953,0.4013472997931249,0.4659784780015261,0.6714801444043321,0.3998454404945908,0.8804544006243592,0.7617076404496881,0.41755365062047745,0.20978416740194988,0.3734941192446659,0.4731837222136588,0.0,0.31096925506761774,0.2570430918181097
238.txt,0.2408256880733945,0.38466838931955194,0.11797245427861802,0.5219780219780218,0.9438470728793309,0.3985548712477572,0.6836453237728237,0.5327418744606249,0.33397761530354625,0.5773249209937379,0.4469685923420137,0.967031077167724,0.7994575098245854,0.4027042798495748,0.4946052318925111,0.1613035256838592,0.3542770117874359,0.0,0.12705425369432288,0.2718038250932465
204.txt,0.4311926605504587,0.3716184148077837,0.21305941913840987,0.16437537358039456,0.32004349401957244,0.2044847485572961,0.5371397184373219,0.34330953514403806,0.644757200701648,0.35004116790170237,0.3846585153105726,0.7631132125996913,0.7777705805273788,0.22558872323824963,0.034611501393852814,0.21041735660979533,0.2628606543965111,0.14580393057090155,0.17472230716534554,0.06935511627844768
210.txt,0.4357798165137615,0.3680455512108114,0.5929328482868008,0.29045643153526945,0.18990182328190763,0.41899265889373066,0.9014526312231834,0.5943674119006594,0.4714617209161733,0.7953269153630174,0.853883859571648,0.7609138048944073,0.980797132499579,0.6745162016876598,0.09842591156516038,0.5038654917301653,0.6180296961762816,0.24196312380362558,0.7250275713773549,0.1050717161853959
73.txt,0.8990825688073394,0.8101004541076096,0.21333331974208591,0.10319251854240552,0.4866080156402739,0.023732110766456926,0.43996799976988643,0.1623623227531219,0.5010161556859394,0.5115480706383984,0.339716393431559,0.918448795448741,0.8108318040588056,0.31097417960708285,0.24010178990105546,0.201100054062039,0.3321558532752102,0.8490683582244557,0.18426290368796006,0.5172196530818862
67.txt,0.3073394495412844,0.660220318237454,0.48951322060376046,0.3861003861003859,0.550719005052468,0.3052519276465739,0.4954339325122066,0.40950121774947146,0.4439755722041305,0.5297656968924753,0.2808282056516296,0.849621853415874,0.7243111890047215,0.45310464830508046,0.19294066123294784,0.15356769198951292,0.34501802691509725,0.4742015366820712,0.1335689355692845,0.2937967248726674
199.txt,0.39220183486238536,0.48639887244538427,0.4307298944914659,0.34749034749034735,0.44153225806451624,0.3434617045499157,0.7321121777820849,0.5027526933719315,0.4287676360457701,0.6519479977462932,0.5321704570545369,0.8415121876820232,0.8743130175849162,0.4605253951094572,0.17250821692365925,0.34542068439271933,0.43914580860636376,0.3303924783953239,0.28230359547904826,0.15781816257968945
9.txt,0.0,0.8566939032055307,0.853355114906654,0.8403361344537813,0.9147465437788018,0.6265385856123875,0.09155894715613966,0.48702825000982,0.30306195406393205,0.6401925391095069,0.47960486526443113,0.0,0.0,0.44189415916196906,0.19528654440196158,0.08421982002211875,0.3709156332823895,0.0,0.04356263125234461,0.10451551464169509
172.txt,0.21330275229357798,0.5683302848183955,0.3735794385489579,0.6101190476190476,0.8956989247311826,0.4492050406312565,0.6335836489077626,0.558303625882659,0.2544098153345486,0.8078282348470458,0.49621020092735657,0.9568558274199934,0.8440221372421925,0.6683850860943358,0.4305186529280885,0.4246063556352655,0.5888087462658065,0.0,0.39159231955395535,0.2964050472184747
98.txt,0.34174311926605505,0.6343541330877271,0.3856626778053738,0.36785714285714277,0.6052227342549925,0.2734002331068596,0.5169240675094926,0.39141888404565295,0.4394451758766578,0.6665072799866116,0.37681976516182614,0.8825018642627529,0.7742616148979958,0.5432016218020104,0.2505197133672283,0.3115519042802142,0.4497527826008032,0.0,0.2421875848080115,0.34218732156371645
166.txt,0.2706422018348624,0.22480620155038755,0.0,0.27472527472527464,0.6007303712720633,0.2734002331068596,0.5169240675094926,0.39141888404565295,0.6316606436801022,0.5536301644604891,0.49003483356017385,0.8209350209021619,0.8519733248783303,0.42428120343474396,0.13356689996327742,0.4218267177288296,0.36951267800409504,0.336932670800419,0.35254612195970914,0.20140648178105522
99.txt,0.2637614678899083,0.3746770025839792,0.47912580554777273,0.5249569707401031,0.5344376634699217,0.5437829312878599,0.884264806923122,0.6814897042068639,0.3106086802991655,0.7586575745420527,0.6773027569102463,0.8236658246667949,0.933110755950549,0.4664670124252892,0.14529143487891877,0.3863425914522618,0.4874178705714336,0.3114394518531102,0.39794683298726974,0.1721356305913087
167.txt,0.4472477064220184,0.6863552171228644,0.6314534470700319,0.2700348432055748,0.3123655913978496,0.26793075020610063,0.5627717243409867,0.40082356779111006,0.4901363532820529,0.6536922672824022,0.48739236034444655,0.7766462081056806,0.813444521227582,0.481211891017133,0.08511005983626037,0.3094339086559821,0.43169580400607543,0.3095535256992248,0.2102826101362486,0.13227389360632752
173.txt,0.2408256880733945,0.6136601717997068,0.46652743282908116,0.3021978021978019,0.4333800841514728,0.26793075020610063,0.3223034282826782,0.31825672283506856,0.6264919552730539,0.34924705062024164,0.17068250223704573,0.7713751232051025,0.6980806796584392,0.19163237998606197,0.07252409356291255,0.06241843753966397,0.23195724149100427,0.24007380352407107,0.0771638157810165,0.12505218702449425
8.txt,0.2545871559633027,0.49190267863995674,0.5414022059991805,0.6216931216931215,0.6756989247311826,0.5742217926486057,0.8929200206915349,0.704822414774064,0.20762245946767915,0.8592057761732839,0.6927552265516954,0.8893553162613799,0.9129123865833395,0.7966322568548052,0.25996339174643357,0.5170099198863582,0.6967488281937071,0.0,0.404848098152351,0.33084675819379417
66.txt,0.5573394495412844,0.7386489479512734,0.330425012633186,0.204081632653061,0.49037679587964234,0.12291131786597581,0.4335231713757399,0.24393226112247302,0.5115633158941721,0.3897639922394933,0.23671156252300007,0.8931243891949828,0.7347368563324617,0.1499446323646193,0.16717647520878381,0.11633460893583153,0.2642031855772115,0.35061975249419886,0.09859987850656077,0.2515439951077645
198.txt,0.27522935779816515,0.7927376580987353,0.26228644539775714,0.23809523809523803,0.6441837732160312,0.10478388882346024,0.10492841241332695,0.08189487717073662,0.6809445184023604,0.5278649069854604,0.1718790019871934,0.8729066961235143,0.6655343850156541,0.3848944798977685,0.205438457218154,0.2390123266989298,0.39106041213056164,0.0,0.22711735190655935,0.2767240695182922
72.txt,0.052752293577981654,0.551797040169133,0.675660419959359,0.5598455598455597,0.5344376634699217,0.5594394064303381,0.26529924112672076,0.5218475401412008,0.5814478137754848,0.3611070998796635,0.3861063536488576,0.0,0.0,0.21189814936774276,0.0639341470017775,0.10717424430752509,0.215573516439958,0.12572956089105328,0.03809727485950076,0.052254540072967176
211.txt,0.9678899082568808,0.8381502890173409,0.2196650273017977,0.06946541830262754,0.4397667213413523,0.0,0.3998316794486725,0.12764708773063305,0.5224096805017031,0.504711304861156,0.37019116570405886,0.9161069497189857,0.7729136432533033,0.294041421050796,0.21308986794454365,0.2305545967782947,0.33957495073185934,0.48496396987783347,0.20166330330262272,0.3847192649493786
205.txt,0.1238532110091743,0.5950752393980845,0.4512574051973466,0.673469387755102,0.9116409537166899,0.5045090614389314,0.4766419975082561,0.556197203516922,0.27639183424507735,0.8457968024755032,0.5174281298299843,0.9418381398214544,0.7736299407521333,0.4690268670865543,0.34581383794526166,0.2663047630011538,0.6167081592559994,0.0,0.3722692379378104,0.212760891992699
239.txt,0.20412844036697247,0.6101882613510519,0.5461971422120442,0.5714285714285713,0.6982630272952852,0.4709579554822754,0.5889479858591498,0.5630194502198012,0.30916614535152204,0.6804194602028562,0.33625965996908813,0.8847442324139312,0.8208609984869908,0.568351912434774,0.23290508284189848,0.24905740191496284,0.4580339085959019,0.0,0.1652396795735751,0.2816443139433378
220.txt,0.22706422018348627,0.19947592531935787,0.14399789267705265,0.29999999999999993,0.44978697504564824,0.3398798242408276,0.5299209217766647,0.44681055906001355,0.6472928962843327,0.30160488973084965,0.40979134466769573,0.7276235012956763,0.7717568310826747,0.2024990247797096,0.03983341643917358,0.2726910432159664,0.23591272206242925,0.11807394536851519,0.2668592015896919,0.056241418395964374
234.txt,0.22247706422018348,0.6324547803617566,0.4552229470382554,0.3716216216216216,0.5444168734491317,0.29850713654287403,0.3504500259967527,0.35345543459306183,0.5492779141336688,0.5052449889994992,0.2971361032821167,0.8201516162179769,0.731326552977891,0.31095066151027495,0.12263499130783985,0.2539003547114218,0.3257509717022473,0.26437036368526856,0.1690446445927054,0.1608333892914482
208.txt,0.22706422018348627,0.7108736643620364,0.21649732821554912,0.34285714285714264,0.8076036866359446,0.1801862798407327,0.19901901136296152,0.19303643645430624,0.5844762055920396,0.39082103156163917,0.17794126738794502,0.916516736772625,0.6303401629210943,0.16605588189071696,0.27629519221768595,0.030619192309404186,0.24525902309678524,0.0,0.06554768780738424,0.2570430918181097
195.txt,0.6009174311926606,0.4777131782945734,0.33400972532906503,0.16202647193062514,0.2786385572771146,0.19629816769938585,0.6734532897759888,0.37454770645161073,0.5439949970218412,0.5750100280786199,0.48970543440246384,0.822165865759025,0.8703308254339691,0.3257824905867036,0.06667683137353698,0.2195412814786153,0.4047812322765006,0.2637883419606972,0.24418357335334473,0.1391509360274494
181.txt,0.8188073394495413,0.6928958266963998,0.4713115207699696,0.05252100840336127,0.14560684369987542,0.08625717720291559,0.5028756250200008,0.23631380710860883,0.5957660261503139,0.5466783316405681,0.3972130663563911,0.776804401222308,0.8513003453916735,0.38881857445172174,0.07262177177147172,0.2613014840129402,0.39008755536320905,0.3272392531030292,0.2790627306033583,0.13960963371757307
57.txt,0.48853211009174313,0.43462532299741596,0.414772299650376,0.2597402597402596,0.3148729660291181,0.3015445259140766,0.7800080864740546,0.4818339927766999,0.4784042279865183,0.6647860521086961,0.6232057459769065,0.7635095129645771,0.9345483988756513,0.45481262735827965,0.055289741358306804,0.4587712665095326,0.39910436387811427,0.22160358303328356,0.5017781006758097,0.14191808066925438
43.txt,0.25688073394495414,0.49266039914233906,0.531106330695486,0.5214723926380368,0.5690322580645162,0.4986434834744809,0.7613553135708209,0.6246084350426728,0.32047319060960805,0.7944349441594369,0.5497990726429665,0.8499317103474895,0.8655563269989351,0.4755739932741698,0.2013533363575487,0.3365603845412867,0.5937326760937232,0.5825281718055437,0.3287207300698026,0.25455016797608654
156.txt,0.45412844036697253,0.9205567815311491,0.6101488818221636,0.4647160068846815,0.7123655913978493,0.25317586610172743,0.5461341951654559,0.3844235888609173,0.25992714692817626,0.797882069795431,0.3695656877897999,0.9408371911487748,0.8002939694677602,0.7574978370957682,0.4879096191648847,0.25376075028704126,0.6176531865712023,0.13193146748209178,0.16655207966822827,0.5399797161867887
142.txt,0.14908256880733944,0.29871508973133687,0.3631628529830817,0.6342364532019703,0.7123655913978493,0.6131516415304785,0.7538884687231793,0.7065539442702065,0.29305032328946273,0.789158898647558,0.6536695680468556,0.8449197664121857,0.8941849553793203,0.573888159224273,0.16652020823882663,0.3230885744302514,0.49203750220184916,0.08118859537359495,0.3713206912548064,0.17168754722710067
94.txt,0.2958715596330275,0.5844961240310074,0.2326083138907704,0.3571428571428571,0.717267552182163,0.24527146390295612,0.4335231713757397,0.3421924438943629,0.49152202770418846,0.5176693214282448,0.3301714874512409,0.8917466148236406,0.7360174091384242,0.34102744256554507,0.25940854988875217,0.1866971002265414,0.32456559559094633,0.0,0.12718149746887308,0.30624553606856597
80.txt,0.2958715596330275,0.5926708949964765,0.25274704598479714,0.33333333333333315,0.665264142122487,0.23363561417971984,0.40325140078524724,0.32231519812445697,0.5232793772839144,0.650940189783306,0.3381024081368118,0.8705413144686209,0.7756496217081389,0.41291519081566663,0.22897772071371486,0.313853432653065,0.45072283928951423,0.0,0.2568956080760466,0.2964050472184747
81.txt,0.8486238532110092,0.9313399778516054,0.8349525289216135,0.1408211740753308,0.15086631919988736,0.13905605935696636,0.5395626652765344,0.2913084246065436,0.47079291014192765,0.6844325401446627,0.3106646058732614,0.811425555592006,0.7572000940525467,0.5764828882970228,0.13670172506929978,0.1523349461013267,0.49531148913438827,0.47621677521440947,0.1739955928391742,0.20773321865007596
95.txt,0.5894495412844036,0.5476048499304311,0.5461971422120442,0.09972170686456383,0.09406722309948123,0.18718129356216756,0.5609231728012012,0.33655412222529835,0.6354028938996454,0.4112735737284472,0.3378073868784306,0.7362318775119333,0.7814910983664662,0.2534136308246366,0.042067239429020395,0.09786737754596098,0.2967887247325309,0.22055083661196984,0.12114933842617037,0.07637034023828723
143.txt,0.40596330275229353,0.8339584896224053,0.7233574170241592,0.45112781954887227,0.5478356768679351,0.3365210222588623,0.6197553125594446,0.4695590508913483,0.29938446969589955,0.760274018648863,0.4382031211048505,0.8444767877852499,0.8314886592173931,0.5336145849921076,0.2841451708248787,0.33290803250087053,0.5341695589696436,0.6682553604085777,0.30394546438312864,0.3891747839847196
157.txt,0.5986238532110092,0.882170542635659,0.38519793783397316,0.2815934065934065,0.6404826397439054,0.11720267999070855,0.44016578331128664,0.2415147126942787,0.39736400515911124,0.7093107850269729,0.4412364760432774,0.930326206206198,0.778116638092185,0.5726446212396,0.4509733180502454,0.290315069006147,0.5066575432924972,0.08118859537359495,0.25167547196565,0.5998857233552893
42.txt,0.4128440366972477,0.9915870440478338,0.7933543088205541,0.48237476808905366,0.6249672174141097,0.28555463955299093,0.4938355165889272,0.39369276758447924,0.26156571638161513,0.9094034725803668,0.480386660728787,0.9103937074214494,0.8180382855798314,0.8631058989230864,0.4061043507588064,0.3450676630577135,0.7632178410371753,0.0,0.3348285989321912,0.5620982461709388
56.txt,0.3371559633027523,0.3396008576612237,0.07149845713855663,0.30303030303030287,0.6441837732160312,0.26793075020610063,0.5962459467597736,0.41030875648103704,0.5271528034492456,0.6307432623426126,0.47754864900094973,0.8602994298267718,0.8327950842153602,0.3951976780725275,0.205438457218154,0.3494819685147268,0.40245683602690596,0.0,0.33733161450843363,0.2767240695182922
180.txt,0.38073394495412843,0.5125581395348835,0.6171931332347653,0.2732060566161948,0.23379416282642107,0.3472382522671064,0.6490583806990695,0.48537297661364054,0.5320439180988086,0.634605466735432,0.5684521969529686,0.7372147065658303,0.8708280075973472,0.4580032137521146,0.053990608603021115,0.5034890558280009,0.43953302290795504,0.21027103056723345,0.3761987259108851,0.07836792998288117
194.txt,0.032110091743119254,0.08646392367322586,0.31316324226687775,0.9999999999999999,0.9751861042183625,1.0,0.8448303965447277,1.0,0.0,1.0000000000000002,1.0,0.0,0.0,0.9457313280750965,0.26658242066835197,0.9999999999999998,0.0,0.0,1.0000000000000002,0.09959527021664946
209.txt,0.17889908256880732,0.302999662959218,0.18390068277963612,0.431893687707641,0.6609471516815373,0.39946514386825654,0.5257368517440633,0.49114960082643444,0.5215999749512723,0.6089049338146812,0.405873261205564,0.8206901730598682,0.8002626888384856,0.4826855786069373,0.13901070847153413,0.5137243339994276,0.43645895803911694,0.0,0.28874005887245024,0.1832394254424252
235.txt,0.2706422018348624,0.5757231990924558,0.32174305712350426,0.3254437869822483,0.5702087286527515,0.255367185523169,0.388641432259367,0.3341209901306139,0.5592406741861449,0.5624949859606907,0.4505100463678513,0.8378324446582032,0.7266972242635827,0.3311676420572076,0.17858014227455105,0.12398541010071074,0.3349191063721255,0.1798327387525128,0.16108239197327034,0.1972042368252753
221.txt,0.4036697247706422,0.9585736434108525,0.6517068619620585,0.4657016991818753,0.7004608294930874,0.24586257571955988,0.4519946150007881,0.3489572681013078,0.28456866573666023,0.7315945321056254,0.2636166924265837,0.9538477887680775,0.7277497707523978,0.6473097426257036,0.43831248784913496,0.22549230116173935,0.490324165844981,0.11366403352303292,0.16151545923984678,0.5322391157875737
237.txt,0.02981651376146789,0.3883016208597603,0.7889407879882595,0.3906249999999999,0.18785578747628096,0.5851607584501237,0.181445888893486,0.5032275552018048,0.9713790835330773,0.1458483754512636,0.4219474497681608,0.0,0.0,0.14294011508882265,0.0012925393972261362,0.08195543131340388,0.22484339633591915,0.11176326523134524,0.10538700589290811,0.0019139470723611995
223.txt,0.25,0.7411927239235552,0.4490996839015582,0.6383928571428569,0.9861751152073732,0.39482275350370993,0.5829494670476381,0.5039562760224916,0.19265289231578625,0.6867011415747901,0.3637275229011956,0.9973422335007954,0.7909599588849683,0.5130746454380788,0.863607888881689,0.1861246435440248,0.4971957935731049,0.0,0.17530677828999663,0.38004920244425044
182.txt,0.591743119266055,0.5267356985231708,0.5172878665985663,0.23578363384188616,0.2637840311141617,0.279260393357673,0.8121576495151459,0.47185879644402107,0.4549435436304315,0.6960288808664277,0.5775158780668384,0.806876093028021,0.9153419781380618,0.5330670032378136,0.11063792013452022,0.426364971604531,0.47353382857334847,0.33078075768234694,0.4053619241151951,0.1267089575801988
196.txt,0.4311926605504587,0.598069328652918,0.2433939109955212,0.23610280932456662,0.5356256646579229,0.17361912613355318,0.4527971287418808,0.2917443812100471,0.545049752493882,0.5532459307112536,0.39087068521380686,0.8725735265339684,0.7919392379052663,0.3224141694871846,0.19152801179443985,0.27564806166374356,0.40424380781604824,0.5646473502054068,0.2634045776603179,0.31803249524065336
68.txt,0.13990825688073394,0.6062955132722574,0.4814655033383868,0.548469387755102,0.7290322580645161,0.431662367364306,0.39562914532893334,0.4735485608199981,0.4171871441930802,0.5721544133096474,0.32401854714064937,0.8641604909885471,0.739759113385957,0.3526558720937576,0.1847471539973647,0.16890690793910101,0.2959404230527737,0.0,0.12228995437258516,0.20784064756765339
40.txt,0.2981651376146789,0.7721604314122006,0.4853994703417581,0.3749013417521706,0.6105137395459976,0.24255234954657884,0.3568507157510268,0.3120102307360537,0.46625457035177625,0.6463552492433375,0.3543413037548868,0.8885496862893786,0.7092153676979261,0.3963720061440037,0.2428023675285681,0.19741482491313245,0.42394884123423426,0.0,0.1453226536880401,0.29491028941846087
141.txt,0.25229357798165136,0.8112571621166156,0.551825980374971,0.5102040816326529,0.7556989247311827,0.3195728445714066,0.4111448307404335,0.3924521432447321,0.33792599137301255,0.8748495788207002,0.421947449768161,0.9267764028494518,0.7932595567431718,0.7267438767242473,0.3258997040589292,0.5529472840514189,0.6658605946876631,0.0,0.4121341945962519,0.3505277358939767
155.txt,0.10091743119266057,0.7338013748720198,0.4276360352223978,0.48120300751879685,0.7875688434303696,0.3031785288998809,0.12326481384426691,0.24875722151274804,0.5844065731185428,0.3041908648563809,0.05063369397217932,0.0,0.5904376633038331,0.2724202111490807,0.17558054133454304,0.09979333200777474,0.27412526765832185,0.0,0.05079193865028603,0.1684786921672883
83.txt,0.713302752293578,0.7386489479512734,0.3952758626281576,0.1144435674822416,0.3055028462998104,0.08882481253722635,0.4551517342363105,0.22301278057447993,0.5549642062834359,0.6906725412624992,0.4965417310664617,0.842863703065744,0.8547020713230112,0.5211730473158256,0.1034048143272762,0.4215030358658509,0.4664674457277302,0.320340557063355,0.40592425395355325,0.15246377894066915
169.txt,0.23394495412844035,0.19947592531935787,0.07149845713855663,0.28011204481792706,0.5015812776723594,0.3052519276465739,0.4954339325122066,0.40950121774947146,0.6681935426532102,0.39891696750902583,0.3218628794727485,0.7471114849655056,0.7943634605190255,0.23772348164557933,0.08442570349290122,0.19010373279222148,0.26172547437780247,0.1666734205857093,0.18714992070809944,0.07904601408851772
