"filename","av_nsubj_pass_deps","av_pobj_deps","av_ncomp_deps","av_nsubj_deps_NN","av_nsubj_pass_deps_NN","av_pobj_deps_NN","nsubj_stdev","dobj_stdev","ncomp_stdev","nsubj_NN_stdev","dobj_NN_stdev","pobj_NN_stdev","det_all_nominal_deps_struct","amod_all_nominal_deps_struct","prep_all_nominal_deps_struct","poss_all_nominal_deps_struct","vmod_all_nominal_deps_struct","rcmod_all_nominal_deps_struct","advmod_all_nominal_deps_struct","conj_and_all_nominal_deps_struct","prep_all_nominal_deps_NN_struct","advmod_all_nominal_deps_NN_struct","det_nsubj_deps_struct","poss_nsubj_deps_struct","advmod_nsubj_deps_struct","conj_and_nsubj_deps_struct","det_nsubj_deps_NN_struct","amod_nsubj_deps_NN_struct","poss_nsubj_deps_NN_struct","rcmod_nsubj_deps_NN_struct","conj_and_nsubj_deps_NN_struct","det_dobj_deps_struct","amod_dobj_deps_struct","poss_dobj_deps_struct","conj_and_dobj_deps_struct","det_pobj_deps_struct","amod_pobj_deps_struct","prep_pobj_deps_struct","poss_pobj_deps_struct","advmod_pobj_deps_struct","conj_and_pobj_deps_struct","cl_ndeps_std_dev","advcl_per_cl","conj_per_cl","dobj_per_cl","iobj_per_cl","mark_per_cl","ncomp_per_cl","nsubj_per_cl","nsubjpass_per_cl","prep_per_cl","prepc_per_cl","prt_per_cl","tmod_per_cl","xcomp_per_cl","advmod_per_cl","modal_per_cl","acad_av_lemma_freq","acad_collexeme_ratio","acad_lemma_ttr","acad_construction_ttr","acad_lemma_construction_ttr","acad_lemma_construction_attested","news_av_lemma_construction_freq","news_av_faith_const_cue","news_collexeme_ratio","news_lemma_construction_attested","mag_collexeme_ratio","fic_collexeme_ratio","all_av_lemma_freq_stdev","all_av_construction_freq_stdev","all_av_lemma_construction_freq_stdev","all_av_approx_collexeme_stdev","all_av_faith_verb_cue_stdev","all_av_faith_const_cue_stdev","acad_av_faith_verb_cue_stdev","acad_av_faith_const_cue_stdev","acad_av_delta_p_verb_cue_stdev","news_av_faith_const_cue_stdev"
"14.txt",0,0.351648351649231,0.428571428571429,0,0,0.358974358975385,0,0.448265451744992,0,0,0.401022085989637,0.591565292214373,0.104056437389682,0.3047619047616,0.166056166056204,0.1190476190475,0,0,0.785714285715111,0,0.160818713450209,0,0,0,0,0,0,0,0,0,0,0,0.142857142857,0.142857142857,0,0.142857142857,0.142857142857,0,0,0.714285714285,0,0.394110753900146,0,0.409090909090295,0.363636363636667,0,0,0.136363636363582,0.363636363636,0,0.242424242424,0,0,0,0.345454545454373,0.409090909090295,0.14545454545456,0.452759984525934,0.0454545454545455,0.6,0.9,1,0.545454545455,0.303493967217007,0.12898649748639,0,0.454545454545,0,0.111111111111111,0.923552515340946,0.880446059477691,0.616446750218709,0.011588755990338,0.312221632194581,0.0755736852626277,0.159307648137821,0.0299062040051102,0.350062443787054,0.119615742005908
"140.txt",0.1666666666665,0.289592760180923,0.285714285714286,0.20588235294125,0.4,0.289592760180923,0.378731435189256,0.288145940502692,0,0.2823529411764,0.209426954145835,0.354204512593111,0.481481481481886,0.4338983050848,0.17731421121267,0.12711864406775,0.523002421306077,0.0564971751413333,0.13983050847494,0.08474576271175,0.160818713450209,0.074074074074,0.374999999999812,0,0,0,0.294117647059,0.117647058823333,0,0,0,0.222222222222,0.222222222222,0.0555555555556,0.148148148148267,0.235294117647,0.294117647059,0,0.176470588235912,0,0.127450980392361,0.415136552028191,0.272727272727573,0.181818181817909,0.363636363636667,0,0.227272727272386,0.0454545454544773,0.4848484848488,0.3333333333337,0.444444444444,0.151515151515,0.161616161616,0.121212121212,0.345454545454373,0.409090909090295,0.5333333333328,0.184616974947024,0,0.612903225806,0.821428571429,0.823529411765,0.515151515152,0.163464010763731,0.0425042897409078,0,0.545454545455,0,0,0.593023001757414,0.893515302869062,0.576744165844813,0.0182992288787237,0.675969829563954,0.0997040137479001,0.79779459489515,0.0471678964421179,0.44766541454163,0.0566113950990575
"141.txt",0.5,0.467236467236923,0.257142857142857,0.16666666666675,0.6,0.42603550296,0.496078370825439,0.456936766734167,0.444318978706309,0.420939523736,0.378709720803527,0.754381143116038,0.302564102565156,0.344615384616,0.697435897436756,0.384615384615,0.830769230764484,0.102564102564,0.126923076923077,0.23076923076925,0.47368421052464,0,0.0882352941176559,0.352941176472353,0,0.176470588235576,0.0833333333333,0.111111111111333,0.166666666667,0,0.145833333333166,0.166666666667,0.125,0.166666666667,0.222222222222133,0.185185185185,0.259259259259,0.722222222222222,0.277777777777361,0,0.240740740740741,0.377491721763511,0.1,0.149999999999925,0.266666666666667,0.1666666666665,0.049999999999925,0.250000000000375,0.4266666666664,0.366666666667033,0.4,1,0,0,0.126666666666464,0.149999999999925,0.05333333333328,0.455837965897005,0.106060606060455,0.551724137931,0.923076923077,0.888888888889,0.6,0.279901015826149,0.244228889923393,0.14,0.633333333333,0.192307692307692,0.203703703703704,0.869429882693013,0.598127556196918,0.681235864242467,0.290021292115307,0.615067693400468,0.236906770623608,0.801359275556563,0.197265548228861,0.665517755649506,0.284585322637508
"142.txt",0,0.307692307692308,0.321428571428571,0.22222222222225,0,0.307692307692308,0.419262745782078,0.415013165259108,0.680221738041711,0.3464101615136,0.369921755596168,0.369547908350022,0.460038986353809,0.168421052632,0.2753036437252,0.46052631579,0.203007518796534,0.0877192982456667,0.651315789474726,0.06578947368425,0.32163742689984,0.2962962962964,0.176470588235912,0.529411764705529,0,0,0.222222222222,0.074074074074,0.333333333333,0,0,0.142857142857,0.0714285714285,0.142857142857,0.380952380952,0.333333333333,0,0,0.333333333332833,0,0,0.426436171512942,0.157894736842358,0.315789473683342,0.245614035088,0,0.0789473684210605,0.315789473683342,0.715789473684,0.19298245614066,0.280701754385333,0,0.561403508773333,0,0,0.157894736842421,0.2526315789472,0.799868841180648,0.227272727272727,0.473684210526,0.736842105263,0.705882352941,0.894736842105,0.609575810777262,0.265371954451787,0.12,0.842105263158,0.269230769230769,0.259259259259259,0.988253995599134,0.547934541131634,0.976751880637885,0.30060987711824,0.253438711366562,0.344440032791845,0.15482410814019,0.307499047609755,0.125122657859347,0.323573597455778
"143.txt",0.5,0.414201183430769,0.428571428571429,0.35,0.6,0.378698224852308,0.719278187567591,0.32893691312342,0,0.524443821884,0.287479787287918,0.560843520550901,0.717523493642514,0.4537313432832,0.520474550324948,0.1119402985075,0.460554371000713,0,0.369402985075119,0.03731343283575,0.507848568789069,0.1403508771928,0.34090909090933,0,0,0,0.333333333333,0.355555555555333,0,0,0,0.153846153846,0.230769230769,0.0769230769231,0,0.423076923077,0.153846153846,0.41666666666775,0.115384615384592,0.3846153846155,0.0833333333333333,0.351021581053023,0,0.307692307691846,0.222222222222,0,0.0384615384614808,0.0769230769231115,0.4307692307696,0.282051282051649,0.307692307692,0.3846153846155,0.410256410256533,0,0.292307692307605,0.192307692307404,0.1641025641024,0.412176278220251,0.272727272727273,0.615384615385,0.735294117647,0.903225806452,0.794871794872,0.185616498224224,0.121357600758647,0.4,0.820512820513,0.256410256410385,0.234567901234444,0.86606515901503,0.816245225811691,0.64728506838637,0.0638095124883546,0.703280926449989,0.167218178227674,0.722808720969194,0.106498877522141,0.739953907260588,0.274404870374092
"144.txt",0.6,0.296296296296308,0.142857142857143,0.22727272727275,0.48,0.296296296296308,0.47915742375087,0.331036039707408,0.311085508418908,0.3983436781856,0.27441661795296,0.511203817289023,0.552046783625008,0.3873684210528,0.220242914979881,0.05263157894725,0.243609022555533,0.175438596491333,0.173684210526099,0,0.217105263157609,0.1,0.257142857143371,0.0857142857142857,0,0,0.272727272727,0.212121212121333,0.0454545454545,0.090909090909,0,0.375,0.125,0.0416666666667,0,0.296296296296,0.222222222222,0.0802469135802469,0,0.185185185185,0,0.437237316095128,0.388888888890389,0.138888888888831,0.283950617284,0,0.222222222221889,0.111111111111094,0.503703703704,0.339506172839873,0.444444444444,0.0925925925925,0.197530864197333,0.074074074074,0.281481481481411,0.250000000000375,0.6518518518512,0.332906761559647,0.409090909090909,0.566037735849,0.804347826087,0.928571428571,0.777777777778,0.155835371503082,0.117831439205563,0.5,0.759259259259,0.320512820512692,0.177777777777778,0.80963726887936,0.742151495661662,0.584569344804777,0.0344257537802625,0.757236473082431,0.212776952064001,0.683551364337966,0.228323154900545,0.468451941309665,0.192969133302115
"145.txt",0.25,0.267558528428,0.214285714285714,0.2884615384625,0.4,0.323886639676923,0.505372372186325,0.594420948264103,0.290993847623396,0.427176004528,0.526829519015134,0.45758940488168,0.397306397306059,0.4363636363632,0.356643356644747,0.22727272727275,0.0876623376618067,0,0.281250000000206,0.2556818181825,0.275689223057295,0.126984126984,0.145161290322527,0.29032258064549,0,0.0967741935483968,0.230769230769,0.205128205128,0.230769230769,0,0.134615384615324,0.2,0.24,0.04,0.853333333333333,0.304347826087,0.260869565217,0.282608695653116,0.130434782608585,0,0,0.544676187224667,0.512195121951512,0.109756097560895,0.406504065040667,0.121951219512,0.182926829267908,0.21951219512239,0.5463414634144,0.178861788618146,0.422764227642667,0,0.520325203252267,0,0.0926829268290644,0.43902439024328,0.11707317073168,0.358437879749182,0.363636363636364,0.682926829268,0.823529411765,0.821428571429,0.682926829268,0.251106537271366,0.0997506042958588,0.2266666666668,0.756097560976,0.307692307692308,0.20987654321,0.821557449226469,0.652012913963187,0.72593764840052,0.0374334767028636,0.504175514322738,0.142429493318457,0.475996332646642,0.249850250678818,0.308798121206622,0.135018084226707
"146.txt",0,0.136752136752,0.380952380952857,0.125,0,0.175824175824308,0.229639663386309,0.933856472959345,0.359210604053152,0.1885618083164,0.82617539873508,0.403785427689437,0.58831908831968,0.4307692307696,0.402366863907162,0,0,0,0,0.19230769230775,0.482456140351207,0,0.166666666666417,0,0,0,0.25,0,0,0,0,0.4,0.4,0,0.533333333333333,0.222222222222,0.111111111111,0,0,0,0.240740740740741,0.438763454475114,0.272727272727573,0.272727272726864,0.30303030303,0,0.136363636363582,0.409090909090295,0.6545454545456,0,0.727272727273333,0,0,0,0,0.545454545453727,0,0.572819917664109,0,0.545454545455,0.777777777778,0.75,0.727272727273,0.563105812124015,0.060698933960358,0,0.727272727273,0.115384615384615,0.148148148148148,0.935604654935498,0.526750977282052,0.94307541166196,0.00867208001381762,0.0313341250939868,0.0612175170407497,0.0615923417694206,0.121506692393061,0.0464096044068445,0.0489732796189352
"147.txt",0,0.34188034188,0.285714285714286,0.0625,0,0.43956043956,0.245560583156918,0.525637834863791,0,0.1732050807568,0.488014236203653,0.500834183544136,0.480740740740812,0.128,0.0697435897436756,0.1,0,0.0666666666666667,0,0.25,0.111336032388406,0,0,0.12000000000012,0,0.24000000000024,0,0,0.125,0,0.437499999999672,0.357142857143,0.107142857143,0,0.571428571429333,0.666666666667,0.111111111111,0.240740740740741,0.166666666666417,0,0,0.432015761296435,0.333333333333333,0,0.345679012346,0.185185185185,0.222222222221889,0.0555555555554722,0.7407407407408,0,0.395061728394667,0,0.197530864197333,0.148148148148,0.281481481481411,0.222222222221889,0.0592592592592,0.312852264365188,0.0727272727272727,0.666666666667,0.869565217391,0.947368421053,0.703703703704,0.212064439607154,0.201656517380903,0.09,0.777777777778,0.128205128205,0.172839506172963,0.761362731546287,0.67465323105558,0.669930283258492,0.0368469938358934,0.656886940526857,0.323241781809363,0.541960432301696,0.165905904920177,0.56211744473648,0.235271821497211
"148.txt",0,0.263736263736308,0.428571428571429,0.1944444444445,0,0.219780219780308,0.404088736062119,0.440187935156343,0.311085508418908,0.42130748866,0.325567430875221,0.387944490415804,0.648726851851948,0.4,0.544871794872466,0.3125,0.24107142857074,0.260416666666667,0.128906250000129,0.078125,0.615901455766821,0.0851063829788,0.130434782608585,0.13043478260893,0,0,0.222222222222,0.148148148148,0.111111111111,0,0,0.428571428571,0.190476190476,0.238095238095,0.126984126984,0.142857142857,0.142857142857,0,0.214285714285393,0.357142857143,0.154761904762121,0.399195152234428,0.136363636363636,0.0681818181817159,0.318181818182,0,0.102272727272649,0.204545454545898,0.4181818181816,0,0.0909090909090666,0.1136363636365,0,0,0,0.170454545453915,0.1818181818176,0.618568933515789,0.136363636363636,0.325581395349,0.487804878049,0.552631578947,0.863636363636,0.402671614131641,0.199292087427002,0.17,0.886363636364,0.102564102564231,0.111111111111111,0.916065666160896,0.886005553692291,0.842065480951586,0.0447953778266057,0.853776848389431,0.205425063294065,0.76429792203753,0.232825737606399,0.593221761568935,0.195052576938851
"149.txt",0,0.192307692307692,0.238095238095714,0.3333333333325,0,0.219780219780308,0.666241360935974,0.30544141932892,0.179605302026576,0.653197264744,0.327736762671907,0.440904787386285,0.445956160241807,0.2612244897952,0.142333856619703,0.1020408163265,0.157434402331864,0.136054421768667,0.336734693877787,0.2551020408175,0.175438596491111,0.121212121212,0,0,0,0.545454545454545,0,0.074074074074,0,0,0.777777777776417,0.714285714286,0.2142857142855,0.142857142857,0,0.25,0.125,0,0.0937499999999531,0.3125,0.135416666666802,0.490473960452675,0,0.23999999999988,0.186666666666667,0,0.11999999999994,0.17999999999991,0.704,0.146666666666813,0.48,0.4,0.64,0,0.607999999999635,0.17999999999991,0.064,0.4267762102048,0,0.652173913043,0.818181818182,0.866666666667,0.6,0.303448257098065,0.285492789522774,0,0.8,0,0,0.843341053356519,0.746506465264935,0.794663187493004,0.156896270389792,0.666912194224186,0.743419436105735,0.596438305851233,0.89806811132478,0.587461871847248,0.697700994076304
"15.txt",0.25,0.307692307692308,0.392857142857143,0.234375,0.2,0.307692307692308,0.523677598478574,0.486646072717118,0.315908827190066,0.41305235128,0.43585774210097,0.535525796566214,0.728395061727775,0.1777777777776,0.823361823362449,0.0694444444445,0.214285714285274,0.231481481481333,0.343750000000619,0.10416666666675,0.614035087717876,0.121212121212,0.357142857142321,0,0.345238095237146,0,0.3125,0.125,0,0,0,0.428571428571,0.0357142857143,0,0.190476190476267,0.4,0.1,0.144444444444661,0.1,0.1666666666665,0.0722222222222222,0.405613188668067,0.416666666667417,0.250000000000375,0.259259259259333,0,0.208333333333396,0.208333333333396,0.4666666666664,0.20370370370407,0.370370370370667,0,0.296296296296533,0.2222222222224,0.422222222221547,0.250000000000375,0.2666666666672,0.419582744601687,0.5,0.571428571429,0.935483870968,0.958333333333,0.666666666667,0.145722063431151,0.146508623471619,0.48,0.694444444444,0.128205128205,0.123456790123333,0.868721971114339,0.636984210820808,0.537352644268204,0.0230727757587541,0.697693477337393,0.317658407910455,0.690006296242917,0.462358788025923,0.518639486581475,0.322580152855663
"150.txt",0,0.383045525901539,0.428571428571429,0.10714285714275,0,0.294314381270769,0.216782331110745,0.465187043703933,0.417365006183591,0.3055050463304,0.428879181158537,0.41604691263255,0.444444444443473,0.1084745762712,0.650152107779672,0.3813559322025,0.130750605326712,0.0282485875706333,0.20974576271241,0.19067796610175,0.495152354570138,0,0.0909090909091045,0,0,0,0.285714285714,0.095238095238,0,0,0,0.192307692308,0.096153846154,0.153846153846,0,0.265306122449,0.0204081632653,0.574829931973408,0.397959183673301,0.3061224489795,0.265306122449599,0.4893372298834,0.113207547169913,0.311320754716344,0.314465408805333,0.188679245283,0.141509433962179,0.141509433962179,0.4830188679248,0.138364779874338,0.427672955974667,0.56603773585,0,0.0754716981132,0.358490566037485,0.311320754716344,0.45283018868,0.407604097570918,0.116883116883182,0.56862745098,0.782608695652,0.888888888889,0.679245283019,0.234189876569393,0.192836472760931,0.168,0.754716981132,0.307692307692308,0.518518518518518,0.862241729366518,0.704703804146822,0.697267663909185,0.153811638784325,0.382203282339026,0.324985471606943,0.345756486022081,0.410068898114592,0.326429893158794,0.349733459580414
"151.txt",0,0.328205128206154,0.285714285714286,0.4166666666675,0,0.329670329670769,0.472377492974233,0.277350098112828,0.311085508418908,0.3771236166328,0.231744887329518,0.572409871704399,0.655555555555653,0.288,0.139487179487351,0.15,0.154285714285273,0.266666666666667,0,0.05,0.192982456140193,0,0.326086956521837,0,0,0,0.833333333333,0.333333333333333,0,0.666666666666,0,0.25,0.125,0.125,0,0.4,0.133333333333,0.144444444444661,0.1999999999994,0,0,0.399588023137355,0.24000000000024,0.17999999999991,0.213333333333333,0,0.05999999999997,0.17999999999991,0.704,0.146666666666813,0.373333333333333,0,0,0,0,0.53999999999973,0.128,0.54172916919275,0.136363636363636,0.5,0.75,0.809523809524,0.84,0.390701305274064,0.181189884779951,0.24,0.88,0.230769230769231,0.240740740740741,0.904054971331856,0.655105526541549,0.87717945126203,0.277889742916723,0.421132099269499,0.14049093080294,0.36706577703128,0.161626470519899,0.292307365467257,0.136975798657899
"152.txt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153.txt",0,0.230769230769231,0.714285714285714,0.75,0,0.307692307692308,0.457377540853176,0.768615138264201,0,0,0.647617089597133,0,0.624338624338092,0.380952380952,0.166056166056204,0,0,0.15873015873,0.785714285715111,0,0.361842105262682,1,0.136363636363582,0,0,0,1,0,0,0,0,0.4,0.3,0,0,0.5,0,0,0,0,0,0.342997170284384,0.25000000000015,0.124999999999887,0.222222222222,0,0.124999999999887,0.124999999999887,0.7333333333336,0,0.222222222222667,0,0,1,0,0.250000000000375,0.13333333333328,0.792266912250495,0.0606060606059091,0.416666666667,0.818181818182,0.909090909091,0.916666666667,0.334791250321719,0.258358745389555,0.0533333333332,1,0.0512820512819231,0.0740740740740741,0.924594259635672,0.704965638604289,0.86810036396536,0.159001140087398,0.134861613352889,0.229462304696566,0.0972768689159997,0.266432110555223,0.1312949765588,0.169463014670585
"154.txt",0,0.221538461538462,0.357142857142857,0.21428571428575,0,0.291497975708615,0.30527899743108,0.623354977979026,0.190500190500088,0.333197251134,0.52845965085115,0.491663056440207,0.391376451078132,0.19104477612,0.208189820130328,0.186567164179,0,0.199004975124333,0,0.03731343283575,0.330827067669565,0,0.149999999999925,0.1,0,0,0.428571428571,0.190476190476,0.142857142857,0,0,0.4,0.1,0,0,0.12,0.08,0.0866666666667533,0.23999999999988,0,0.0866666666667533,0.431950092433063,0.25000000000015,0.166666666666417,0.185185185185333,0,0.124999999999887,0.0833333333333583,0.6444444444448,0,0.518518518518667,0.277777777778,0,0.1111111111112,0.31666666666635,0.291666666665854,0.2222222222224,0.414678686287552,0.196969696969545,0.514285714286,0.8,0.846153846154,0.722222222222,0.262556413981124,0.0671854013208639,0.14,0.75,0.179487179487308,0.185185185185185,0.860749317771569,0.494397201272578,0.745200556118169,0.0112637419751125,0.68964037548005,0.0811509989339276,0.665446709748753,0.0429951317950267,0.706019397999697,0.0653521086746723
"155.txt",0,0.0769230769230769,0.285714285714286,0.25,0,0,0.146575492494653,0.514259477228537,0.466628262627601,0,0.302158365374358,0,0.192810457516266,0.2352941176464,0.307692307692522,0.5882352941175,0,0,0.485294117647835,0.1470588235295,0.578947368420291,0.533333333332,0,0.214285714286014,0,0,0,0,1,0,0,0.0909090909091,0.181818181818,0.545454545455,0,0,0,0,0,0,0.541666666667208,0.358217847225564,0.157894736842358,0.157894736842421,0.385964912280667,0.263157894737,0.0789473684210605,0.315789473683342,0.5894736842104,0,0.0701754385965333,0,0,0,1,0.157894736842421,0.5894736842112,0.337570407458731,0.454545454545455,0.684210526316,0.789473684211,0.823529411765,0.894736842105,0.242674548893832,0.160978320345687,0.26,1,0.538461538461539,0.518518518518518,0.804967816921696,0.85259492936351,0.746315687766023,0.0177260813934385,0.536068756191109,0.177553310366653,0.62414456288492,0.073396238604352,0.297814321182451,0.160405283671513
"156.txt",0.25,0.251748251748308,0.392857142857143,0.19230769230775,0.2,0.221153846153846,0.398826403339699,0.523234811760644,0.680221738041711,0.3892034043284,0.453422656318436,0.372737016571927,0.351638995317459,0.3494252873568,0.400825228413211,0.28735632184,0.44334975369319,0.114942528735667,0.0948275862072948,0.05747126436775,0.345640219953493,0,0.0483870967741258,0.193548387097094,0.233870967741316,0,0.0769230769231,0.205128205128,0.153846153846,0,0,0.176470588235,0.1470588235295,0.176470588235,0,0.212121212121,0.121212121212,0.262626262626263,0.227272727272386,0,0.131313131313348,0.424264068711515,0.266666666666967,0.233333333333883,0.251851851852,0,0.1,0.133333333333283,0.5333333333336,0.162962962962963,0.533333333333333,0,0,0,0.337777777777617,0.29999999999985,0.03555555555552,0.385942339632664,0.681818181818182,0.558139534884,0.780487804878,0.814814814815,0.6,0.328019515811522,0.3370133654247,0.68,0.622222222222,0.692307692307692,0.333333333333333,0.834267531587688,0.789173121155381,0.758418885630972,0.0719682930118212,0.757919476379449,0.356153887772249,0.827412829859695,0.341485277060216,0.696332273926934,0.419606765199486
"157.txt",0,0.375234521575385,0.371428571428571,0.25,0,0.386587771203077,0.352711595612422,0.457477348254702,0.388545675481786,0.2954195783504,0.432590456348434,0.624095304819863,0.5750487329439,0.3705263157888,0.477192982456177,0.3684210526325,0.162406015036765,0.105263157894667,0,0.157894736842,0.366938472941622,0,0.1,0.2000000000003,0,0,0.181818181818,0.121212121212,0.181818181818,0,0,0.352941176471,0.205882352941,0.235294117647,0.156862745098133,0.365853658537,0.219512195122,0.317073170732817,0.21951219512239,0,0.211382113821445,0.475478867181053,0.340909090908341,0.102272727272649,0.257575757576,0,0.238636363636381,0.204545454545898,0.5454545454544,0.166666666666667,0.575757575757333,0.1136363636365,0,0,0.431818181816541,0.272727272726864,0.4,0.40095699857731,0,0.590909090909,0.769230769231,0.78125,0.727272727273,0.337887838796243,0.158393879076697,0,0.681818181818,0.615384615384615,0,0.864347571686913,0.693337762695985,0.830115921214989,0.0351925248809289,0.574948140977416,0.293618681913691,0.558380659765626,0.46034336462056,0.375598853062769,0.314939329025781
"158.txt",0,0.531468531467692,0.333333333332857,0.1944444444445,0,0.517482517483077,0.331196081247492,0.592420069259271,0.475190963309227,0.3708099243548,0.481679300585648,0.588217008159785,0.757530864198372,0.256,0.464957264956675,0.23333333333325,0.308571428570547,0.266666666666667,0.109999999999835,0.06666666666675,0.578947368420291,0.08,0.145161290322527,0.0967741935483968,0,0,0.333333333333,0.074074074074,0.111111111111,0.222222222222,0,0.5,0.09375,0.0625,0,0.5,0.136363636364,0.492424242425326,0.272727272726864,0.2272727272725,0.196969696969914,0.295549107408152,0.236842105263537,0.157894736842421,0.280701754386,0,0.197368421051901,0.236842105262882,0.6315789473688,0,0.315789473684,0,0.140350877193067,0,0.1,0.276315789473862,0.04210526315792,0.528467741268989,0.636363636363636,0.513513513514,0.777777777778,0.8,0.789473684211,0.317747225763662,0.12044625314025,0.48,0.789473684211,0.576923076923077,0.314814814814815,0.913219744999743,0.683664536893599,0.77870286856043,0.0449450302430368,0.554340276674594,0.15278302899605,0.523675116881887,0.152730065485965,0.365267103503749,0.156960010078132
"159.txt",0,0.358974358975385,0.142857142857143,0.5681818181825,0,0.358974358975385,0.772371424376301,0.461221797035817,0,0.485151420512,0.346710148719686,0.497519097649066,0.742962962963073,0.416,0.976410256411458,0.05,0,0.0666666666666667,0,0.15,0.771929824561353,0,0.281249999999859,0,0,0,0.272727272727,0.363636363636667,0,0,0,0.555555555556,0.1666666666665,0,0.296296296296,0.375,0.166666666667,0.180555555555664,0.0625000000000187,0,0.180555555555664,0.449632202634629,0.45000000000045,0,0.3,0,0.0749999999999625,0.0749999999999625,0.56,0,0.466666666666667,0,0,0,0.379999999999772,0.524999999999737,0.4,0.468806649229472,0.113636363636364,0.7,0.8125,0.833333333333,0.6,0.459195896429114,0.0945796738490433,0.2,0.6,0.192307692307692,0,0.918617402250503,0.80570234373992,0.887917550204086,0.016701645857189,0.397874289162637,0.0961134004108908,0.45515650047989,0.0825282589344833,0.35507481642194,0.113636823677759
"16.txt",0.5,0.340956340956923,0.371428571428571,0.20833333333325,0.4,0.253393665158462,0.377325133479656,0.312723033096432,0.186651305051421,0.3534090536244,0.296174438879435,0.455334326459335,0.42886812045699,0.179439252336,0.260723699976403,0.233644859813,0.0720961281706626,0.06230529595,0.308411214953633,0.09345794392525,0.267206477732464,0.0615384615384,0.153061224490423,0.183673469387884,0,0.0612244897959612,0.277777777778,0.074074074074,0.166666666667,0.1111111111112,0.0972222222222271,0.230769230769,0.076923076923,0,0,0.216216216216,0.135135135135,0.234234234234234,0.243243243242878,0.2702702702705,0.0585585585585586,0.382300633022483,0.267857142857368,0.214285714285393,0.142857142857333,0,0.16071428571442,0.133928571428483,0.6857142857144,0.196428571428663,0.5,0.0892857142855,0.285714285714133,0.2142857142856,0.0678571428569393,0.401785714285299,0.08571428571424,0.420335358924437,0.151515151515,0.654545454545,0.795918367347,0.793103448276,0.517857142857,0.205084933301189,0.0919899094093275,0.14,0.642857142857,0.107692307692308,0.222222222222222,0.887964541853775,0.471736920698668,0.635396592530121,0.0120554173945723,0.324342345927555,0.320658645436967,0.261590341170734,0.106980375127809,0.24682301786369,0.139500768771683
"160.txt",0,0.291497975708615,0.285714285714286,0.285714285715,0,0.384615384615385,0.584881012528145,0.538748023762031,0.466628262627601,0.638876565,0.450615058696285,0.656300631936479,0.505829903977075,0.2222222222224,0.581196581198459,0.2314814814815,0.0714285714283731,0.0925925925926667,0,0.18518518518525,0.689223057642514,0,0.109756097560895,0.146341463414846,0,0.21951219512212,0.214285714286,0.0476190476190667,0.142857142857,0,0.375000000000219,0.52380952381,0.2142857142855,0.142857142857,0.126984126984,0.236842105263,0.131578947368,0.285087719297618,0.197368421051901,0,0.228070175439395,0.455941034888001,0.0566037735849566,0.141509433962179,0.264150943396,0.2830188679245,0.0283018867924358,0.113207547169743,0.618867924528,0.0691823899371692,0.402515723270667,0,0.1006289308176,0,0.358490566037485,0.254716981132373,0.12075471698112,0.207699672687695,0.151515151515,0.705882352941,0.744680851064,0.911764705882,0.641509433962,0.143392943844226,0.217413217416402,0.1666666666668,0.716981132075,0.25,0.37037037037037,0.637832762605085,0.703877465621362,0.527816601758471,0.0559001787583453,0.654054894091601,0.335475880377911,0.663127372029723,0.453273287876214,0.711566079855603,0.319465761545185
"161.txt",0.25,0.366863905326154,0.464285714285714,0.1805555555555,0.4,0.332307692307692,0.411608415370793,0.313785816221494,0.824890021993837,0.3799671038392,0.181369062527374,0.563557531143532,0.728395061727775,0.205128205128,0.268244575937294,0.25641025641,0,0.256410256410333,0.105769230769231,0.0641025641025,0.253924284394824,0.0701754385964,0.171428571428914,0.342857142858343,0,0,0.222222222222,0.074074074074,0.222222222222,0.222222222222,0,0.4,0.05,0.2,0,0.5,0.153846153846,0.333333333333333,0.115384615384592,0,0.0833333333333333,0.323784807096868,0.2000000000003,0.0333333333332833,0.148148148148,0,0.166666666666417,0.133333333333283,0.6044444444448,0.162962962962963,0.385185185185333,0.222222222222,0,0,0.168888888888619,0.29999999999985,0.07111111111104,0.589079933543504,0.204545454545455,0.395348837209,0.772727272727,0.769230769231,0.866666666667,0.244140151062888,0.243379519114184,0.2533333333332,0.844444444444,0.403846153846154,0.246913580247037,0.939614372560179,0.58403492896421,0.704159966799559,0.229827833974786,0.797756427804947,0.194331143183859,0.636737852569607,0.247896742991831,0.500438287958057,0.197917870127607
